RESULTADO	PROGRAMA	CLASIFICACION	NPERSONAS	NIVELEDUC	OCUPADO	HOMBRE
-.34906822	0	-9	10	2	1	1
1.2331332	1	14	5	11	1	0
1.7799991	1	12	4	8	1	1
1.1744903	1	13	7	14	1	1
.40326914	0	-4	6	0	1	1
.78347278	1	9	7	11	1	1
-.39698291	0	-4	10	8	1	1
1.3934244	1	14	4	9	1	0
1.2096922	1	9	5	8	1	0
.50350887	0	-7	6	5	0	0
.4971897	0	-7	6	5	0	0
-.6053825	0	-2	8	5	1	1
.51602387	1	9	4	6	1	1
.62685585	0	-10	11	5	0	0
1.3554759	1	17	3	11	1	1
.97256488	1	14	5	11	1	1
-.23528516	0	-2	5	0	1	0
.23808987	0	-5	5	4	0	0
-.009843817	0	-10	10	2	0	1
1.6994448	1	15	4	11	1	0
-.58649325	0	-3	7	3	1	1
1.1403289	1	20	4	16	1	0
2.1754944	1	15	4	11	1	0
.55981326	1	11	4	7	1	1
-.26486316	0	-1	7	5	1	1
-.29733244	0	-7	10	3	1	1
.10732207	0	-8	12	6	1	0
.077308565	1	8	3	2	1	1
.47621673	0	-6	7	0	1	0
.17294748	1	4	4	3	1	1
.36029518	1	1	6	5	1	1
.027936095	1	19	3	11	1	0
1.0567806	1	15	3	9	1	1
.67327601	1	7	5	6	1	1
.29360971	0	-2	7	3	1	1
1.2235162	1	15	4	11	1	1
.029129786	0	-9	9	6	0	0
1.5602018	1	20	4	16	1	1
1.8636914	1	18	5	14	1	0
.64360374	1	2	5	5	1	1
.45069084	1	3	7	8	1	1
.082769826	0	-9	9	0	1	1
1.3201854	1	20	3	16	1	0
1.1212516	1	9	7	11	1	0
1.9811784	1	19	3	11	1	0
.98384905	1	8	6	8	1	0
1.0564156	0	-4	11	8	1	0
-.46922722	0	-5	11	8	1	1
.33861396	0	-8	8	5	0	0
.5267055	0	-7	8	0	1	1
.84414941	1	8	8	11	1	1
-.0022127987	0	-9	8	5	0	0
.60101128	1	9	4	6	1	1
.46443659	1	0	6	5	1	0
1.3569546	1	2	9	11	1	1
1.1010168	1	4	9	11	1	0
.011282066	0	-2	8	13	0	1
1.6420768	1	11	4	7	1	0
.81788719	1	11	4	7	1	1
1.0690953	1	11	5	9	1	0
1.2159618	1	14	4	9	1	1
.97152215	0	-1	5	2	1	0
.92417514	1	11	6	11	1	0
1.4352797	1	0	6	5	1	0
.40340012	1	15	3	9	1	1
1.0416427	1	2	5	5	1	1
1.294683	1	11	4	5	1	1
1.6743414	1	2	9	11	1	0
.7247768	1	12	5	11	1	0
.86043513	1	20	4	14	1	0
1.7677989	1	17	4	11	1	1
1.1581961	1	2	3	1	1	0
1.3870293	1	19	3	12	1	1
1.2636443	1	14	5	11	1	1
-.31198227	0	-10	17	4	1	1
1.0252191	1	14	4	8	1	1
1.3688573	1	2	3	0	1	1
-.35319144	0	-5	10	6	1	1
.34035441	1	10	3	3	1	0
1.0923258	1	20	5	16	1	0
.90405434	1	19	5	14	1	0
.42277351	1	1	5	3	1	1
1.8035657	1	9	3	3	1	0
.77736861	1	9	4	5	1	1
.69573408	1	14	5	11	1	0
1.9965845	1	18	3	9	1	0
2.133585	0	-2	7	5	1	1
.2526243	0	-3	10	8	1	0
.47291061	1	6	5	5	1	0
-.51506901	1	4	5	3	1	1
1.3005348	1	14	4	8	1	0
.9574309	1	14	6	11	1	1
.37578723	1	10	5	7	1	1
.54661983	0	-3	12	10	1	0
.47944	1	9	7	10	1	0
